AtcoCode,CommonName,LocalityName,Latitude,Longitude,Easting,Northing,Status
700000003483,Maghaberry Primary School,Lisburn,54.50362715,-6.19365943,317067,363193,active
700000003484,Maghaberry Road,Lisburn,54.50525622,-6.18844639,317400,363383,active
700000003485,Antiques Shop,Lisburn,54.5387334,-6.20474825,316249,367082,active
700000003486,Haddockstown Road,Lisburn,54.5419928,-6.23883284,314034,367389,active
700000003487,The Beeches,Lisburn,54.54455696,-6.25706579,312847,367645,active
700000003488,Lough Road,Lisburn,54.5690129,-6.2484434,313334,370380,active
700000003489,Chapel Road,Lisburn,54.5777985,-6.2457913,313481,371362,active
700000003490,Canning Grove,Lisburn,54.62018582,-6.22110437,314961,376121,active
700000003491,Crumlin,Lisburn,54.62062985,-6.21221352,315534,376185,active
700000003492,Main Street,Lisburn,54.62039611,-6.21463903,315378,376155,active
700000003494,Orchard Road,Lisburn,54.62064809,-6.2171052,315218,376179,active
700000003495,Ballytromery,Lisburn,54.61864262,-6.20966876,315704,375968,active
700000003496,Bramble Wood,Lisburn,54.61698506,-6.2063357,315924,375789,active
700000003497,Glenoak Gardens,Lisburn,54.62228396,-6.20741861,315839,376377,active
700000003498,Weavers Meadow,Lisburn,54.62110585,-6.21098499,315612,376240,active
700000003499,Canning Grove,Lisburn,54.61990805,-6.22176675,314919,376089,active
700000003500,Aghadolgan Crossroads,Lisburn,54.5781893,-6.24549999,313502,371407,active
700000003501,Lough Road,Lisburn,54.5689758,-6.2482708,313345,370376,active
700000003502,Station Road,Lisburn,54.5619284,-6.2512418,313173,369587,active
700000003503,Crumlin Road,Lisburn,54.5532399,-6.2521657,313137,368618,active
700000003504,The Beeches,Lisburn,54.54441196,-6.25697925,312853,367629,active
700000003505,Ballinderry Upper,Lisburn,54.53884343,-6.20489793,316239,367094,active
700000003506,Ballinderry Railway Station,Lisburn,54.54360038,-6.20336008,316325,367626,active
700000003507,Glenavy Surgery,Lisburn,54.58945392,-6.2134402,315543,372713,active
700000003508,Chestnut Glen,Lisburn,54.59231225,-6.21413507,315490,373030,active
700000003509,The Beeches,Lisburn,54.61453766,-6.22192356,314924,375491,active
700000003510,Crumlin High School,Lisburn,54.61812947,-6.22240166,314883,375890,active
700000003511,Landgarve Manor,Lisburn,54.61628851,-6.22184721,314924,375686,active
700000003512,The Beeches,Lisburn,54.61467951,-6.22179353,314932,375507,active
700000003513,Glenavy Service Station,Lisburn,54.5954245,-6.21498913,315426,373375,active
700000003514,Chestnut Glen,Lisburn,54.59197709,-6.21390001,315503,372992,active
700000003515,Glenavy Surgery,Lisburn,54.58834619,-6.21265329,315597,372591,active
700000003516,Ballinderry Railway Station,Lisburn,54.54326217,-6.20357583,316312,367588,active
700000003517,White Lane,Lisburn,54.52955715,-6.16149469,319075,366133,active
700000003518,Brookhill Bridge,Lisburn,54.529287,-6.14908658,319879,366124,active
700000003519,Brookmount Road,Lisburn,54.52145511,-6.12477497,321476,365294,active
700000003520,Greerstown Crossroads,Lisburn,54.51724761,-6.10902995,322508,364853,active
700000003521,Killultagh Road,Lisburn,54.5490803,-6.14030801,320389,368342,active
700000003522,Glenavy Road,Lisburn,54.55030069,-6.14079345,320354,368477,active
700000003523,Water Works,Lisburn,54.55719235,-6.14550395,320029,369236,active
700000003524,Johnston Park,Lisburn,54.59015906,-6.20947971,315797,372798,active
700000003525,Johnston Park,Lisburn,54.59082656,-6.21087377,315705,372870,active
700000003526,Water Works,Lisburn,54.55667629,-6.14466169,320085,369180,active
700000003527,Glenavy Road,Lisburn,54.55094998,-6.14094938,320342,368549,active
700000003528,Knocknadona,Lisburn,54.53034689,-6.09469055,323397,366336,active
700000003529,Meeting Street,Lisburn,54.48087154,-6.22475051,315117,360609,active
700000003530,Meeting Street,Lisburn,54.48090414,-6.22513484,315092,360612,active
700000003531,Station Road,Newtownabbey,54.67171286,-5.90021579,335515,382428,active
700000003532,Dillons  Avenue,Newtownabbey,54.67343966,-5.89772361,335670,382625,active
700000003533,Whiteabbey Presbyterian Church,Newtownabbey,54.67664579,-5.89298399,335965,382991,active
700000003534,Circular Road,Newtownabbey,54.67883397,-5.88913378,336206,383242,active
700000003535,Jordanstown Road,Newtownabbey,54.68258124,-5.88247281,336623,383672,active
700000003536,Ulster University Jordanstown Entrance,Newtownabbey,54.68378538,-5.87991339,336784,383811,active
700000003537,Belfast High School,Newtownabbey,54.68644974,-5.87403629,337154,384119,active
700000003538,Neills Lane,Newtownabbey,54.68819283,-5.87045555,337379,384320,active
700000003539,Shorelands,Newtownabbey,54.68965376,-5.86769583,337552,384488,active
700000003540,Lower Greenisland Station Road,Newtownabbey,54.6915,-5.86386094,337793,384701,active
700000003541,Fortfield Manor,Newtownabbey,54.69564299,-5.85729874,338202,385175,active
700000003542,Whinfield Lane,Newtownabbey,54.69776845,-5.85301369,338471,385420,active
700000003543,Island View,Newtownabbey,54.70007944,-5.84957163,338685,385684,active
700000003544,Seapark,Newtownabbey,54.70269651,-5.84566302,338928,385983,active
700000003545,Trooperslane Road,Newtownabbey,54.70569669,-5.84056984,339246,386327,active
700000003546,Sloefield Road,Newtownabbey,54.70773777,-5.83461149,339623,386566,active
700000003547,Ashbourne Manor,Newtownabbey,54.70899585,-5.83060303,339877,386714,active
700000003548,Shore Retail Park,Newtownabbey,54.71016478,-5.8271422,340096,386851,active
700000003549,Rhanbuoy Park,Newtownabbey,54.71151925,-5.82201077,340422,387012,active
700000003550,Model Primary School,Newtownabbey,54.71241678,-5.81746222,340712,387121,active
700000003551,Davys Street,Newtownabbey,54.71313157,-5.81175937,341077,387212,active
700000003552,Carrickfergus Castle,Newtownabbey,54.71364524,-5.80886064,341262,387275,active
700000003553,Joymount,Newtownabbey,54.7161723,-5.80402169,341565,387566,active
700000003554,Scotch Quarter,Newtownabbey,54.71839892,-5.79798777,341946,387826,active
700000003555,Green Street,Newtownabbey,54.71956719,-5.79454073,342164,387963,active
700000003556,Downshire Train Station [bus stop],Newtownabbey,54.72080448,-5.79192792,342328,388106,active
700000003557,Downshire Road,Newtownabbey,54.72263495,-5.78735783,342616,388319,active
700000003558,St Colmans Church,Newtownabbey,54.72416742,-5.78320721,342878,388498,active
700000003559,Carrickburn Road,Newtownabbey,54.72550223,-5.78004508,343077,388653,active
700000003560,Trailcock Road,Newtownabbey,54.72741029,-5.77678925,343280,388872,active
700000003561,Eden Primary School,Newtownabbey,54.72874578,-5.77367319,343476,389027,active
700000003562,Orange Hall,Newtownabbey,54.7297364,-5.77135214,343622,389142,active
700000003563,Larne Road,Newtownabbey,54.73318764,-5.76506059,344015,389539,active
700000003564,Salt Mines,Newtownabbey,54.73625388,-5.7578886,344466,389895,active
700000003565,Rawbrae Road,Newtownabbey,54.74410038,-5.74204816,345458,390801,active
700000003566,74-80 Belfast Road,Newtownabbey,54.74536811,-5.73006486,346225,390967,active
700000003567,Quay Lane,Newtownabbey,54.7464069,-5.72556457,346511,391092,active
700000003568,Raphael Road,Newtownabbey,54.75108429,-5.71627712,347092,391632,active
700000003569,Cable Road,Newtownabbey,54.75531473,-5.71953438,346867,392096,active
700000003570,Brooklands Park,Newtownabbey,54.7588189,-5.72048703,346793,392484,active
700000003571,Old Forde,Newtownabbey,54.75956543,-5.71432344,347187,392580,active
700000003572,Ranseyvn Drive,Newtownabbey,54.75789437,-5.7109996,347407,392401,active
700000003573,Whitehead Train Station [bus stop],Newtownabbey,54.75337315,-5.70948382,347521,391901,active
700000003574,Ranseyvn Drive,Newtownabbey,54.75742431,-5.71037361,347449,392350,active
700000003575,Old Forde,Newtownabbey,54.75952699,-5.71466742,347165,392575,active
700000003576,Brooklands,Newtownabbey,54.75878095,-5.72038041,346800,392480,active
700000003577,Cable Road,Newtownabbey,54.75458646,-5.7190316,346902,392016,active
700000003578,Raphael Road,Newtownabbey,54.75101679,-5.71603237,347108,391625,active
700000003579,74-80 Belfast Road,Newtownabbey,54.74525259,-5.73013345,346221,390954,active
700000003580,Rawbrae Road,Newtownabbey,54.74392548,-5.74230639,345442,390781,active
700000003581,Larne Road,Newtownabbey,54.73271963,-5.76550558,343988,389486,active
700000003582,Orange Hall,Newtownabbey,54.72930684,-5.77193464,343586,389093,active
700000003583,Trailcock Road,Newtownabbey,54.72664457,-5.77815075,343195,388784,active
700000003584,Carrickburn Road,Newtownabbey,54.7254853,-5.77961134,343105,388652,active
700000003585,Eden Primary School,Newtownabbey,54.72801172,-5.77480019,343406,388943,active
700000003586,St Colmans Church,Newtownabbey,54.72387291,-5.78331643,342872,388465,active
700000003587,Downshire Road,Newtownabbey,54.72241394,-5.78755615,342604,388294,active
700000003588,Downshire Train Station [bus stop],Newtownabbey,54.72060248,-5.79169055,342344,388084,active
700000003589,12-20 Green Street,Newtownabbey,54.71980159,-5.7935967,342224,387991,active
700000003590,Scotch Quarter,Newtownabbey,54.71816079,-5.7982335,341931,387799,active
700000003591,Joymount,Newtownabbey,54.71589937,-5.80433133,341546,387535,active
700000003592,Carrickfergus Castle,Newtownabbey,54.71355127,-5.80863293,341277,387265,active
700000003593,Davys Street,Newtownabbey,54.71276854,-5.81305148,340995,387169,active
700000003594,Model Primary School,Newtownabbey,54.71251622,-5.81550151,340838,387136,active
700000003595,Rhanbuoy Park,Newtownabbey,54.71131948,-5.82239392,340398,386989,active
700000003596,Shore Retail Park,Newtownabbey,54.71029625,-5.82595581,340172,386868,active
700000003597,Ashbourne Manor,Newtownabbey,54.70917334,-5.82947629,339949,386736,active
700000003598,Sloefield Road,Newtownabbey,54.70718776,-5.83550974,339567,386503,active
700000003599,Trooperslane Road,Newtownabbey,54.70534716,-5.84061944,339244,386288,active
700000003600,Seapark,Newtownabbey,54.70127884,-5.84728961,338828,385822,active
700000003601,Whinfield Lane,Newtownabbey,54.69751793,-5.85307346,338468,385392,active
700000003602,Fortfield Manor,Newtownabbey,54.6954651,-5.85740119,338196,385155,active
700000003603,Russels Cellars,Newtownabbey,54.69397316,-5.86042702,338006,384983,active
700000003604,Lower Greenisland Station Road,Newtownabbey,54.69142088,-5.86447001,337754,384691,active
700000003605,Shorelands,Newtownabbey,54.68954819,-5.86731362,337577,384477,active
700000003606,Neills Lane,Newtownabbey,54.68735665,-5.8714454,337318,384225,active
700000003607,Belfast High School,Newtownabbey,54.68667253,-5.87290801,337226,384146,active
700000003608,Ulster University Jordanstown Entrance,Newtownabbey,54.6833882,-5.88032178,336759,383766,active
700000003609,Jordanstown Road,Newtownabbey,54.68157084,-5.88378147,336542,383557,active
700000003610,Circular Road,Newtownabbey,54.67814154,-5.89013105,336144,383163,active
700000003611,Dillons  Avenue,Newtownabbey,54.673981,-5.8963003,335760,382688,active
700000003612,Station Road,Newtownabbey,54.67129176,-5.90028404,335512,382381,active
700000003613,Abbey Green,Newtownabbey,54.6883108,-5.91807831,334308,384241,active
700000003614,Abbey Community College,Newtownabbey,54.69025587,-5.9178081,334319,384458,active
700000003615,Lisbane  Avenue,Newtownabbey,54.69187412,-5.91786481,334310,384638,active
700000003616,Monkstown Top Road,Newtownabbey,54.69557422,-5.91776835,334304,385050,active
700000003617,Oaklands,Newtownabbey,54.69633112,-5.91267258,334630,385144,active
700000003618,The Brambles,Newtownabbey,54.69651157,-5.9106312,334761,385168,active
700000003619,98-102 Old Carrick Road,Newtownabbey,54.6984624,-5.90081972,335387,385404,active
700000003620,Old Carrick Road,Newtownabbey,54.70032963,-5.89347831,335854,385626,active
700000003621,Farm Lodge,Newtownabbey,54.70078238,-5.88903334,336139,385685,active
700000003622,34-42 Upper Road,Newtownabbey,54.70115597,-5.88572493,336351,385733,active
700000003623,Lesley Chase,Newtownabbey,54.70274101,-5.87822638,336829,385924,active
700000003624,Greenisland Presbyterian Church,Newtownabbey,54.7036559,-5.87454806,337063,386033,active
700000003625,Downview Road,Newtownabbey,54.70539677,-5.86981775,337362,386236,active
700000003626,Knockmore Park,Newtownabbey,54.71143827,-5.8501808,338607,386947,active
700000003627,Upper Road,Newtownabbey,54.72601097,-5.83851151,339309,388592,active
700000003628,Prospect Road,Newtownabbey,54.73153674,-5.83498788,339517,389214,active
700000003629,Hillview,Newtownabbey,54.73259232,-5.83221446,339692,389337,active
700000003630,Meadow Hill,Newtownabbey,54.73392095,-5.82663144,340047,389496,active
700000003631,Windslow Heights,Newtownabbey,54.73423018,-5.82383554,340226,389536,active
700000003632,Berkeley Road,Newtownabbey,54.73453025,-5.81953396,340502,389578,active
700000003634,Milebush Corner,Newtownabbey,54.73494772,-5.81477569,340807,389634,active
700000003635,Red Brae Road,Newtownabbey,54.73537536,-5.81108817,341043,389689,active
700000003636,Sullatober Road,Newtownabbey,54.73676643,-5.80801623,341236,389850,active
700000003637,Bradford Heights,Newtownabbey,54.74051402,-5.80012668,341731,390283,active
700000003638,Copperwood Road,Newtownabbey,54.74249562,-5.79495636,342057,390514,active
700000003639,Thralcot Link,Newtownabbey,54.74414892,-5.79051785,342337,390707,active
700000003640,84-92 Marshallstown Road,Newtownabbey,54.74594486,-5.77964106,343031,390929,active
700000003641,Milltown Cemetery,Newtownabbey,54.76202197,-5.75248614,344722,392774,active
700000003642,Woodlands,Newtownabbey,54.77425859,-5.74613451,345087,394149,active
700000003643,Island Road,Newtownabbey,54.77563645,-5.73761792,345630,394320,active
700000003644,Ballycarry Halt,Newtownabbey,54.77743113,-5.72788048,346250,394540,active
700000003645,Lough Cottage,Newtownabbey,54.77845218,-5.71956918,346781,394671,active
700000003646,Duffs Corner,Newtownabbey,54.77768488,-5.71317712,347195,394599,active
700000003647,Mcreas Brae,Newtownabbey,54.76421188,-5.71247651,347289,393101,active
700000003648,Mcraes Brae,Newtownabbey,54.76443227,-5.71272824,347272,393125,active
700000003649,Duffs Corner,Newtownabbey,54.77763337,-5.71330438,347187,394593,active
700000003650,Lough Cottage,Newtownabbey,54.77819568,-5.71978569,346768,394642,active
700000003651,Ballycarry Halt,Newtownabbey,54.77736539,-5.72772873,346260,394533,active
700000003652,Island Road,Newtownabbey,54.77553569,-5.73751474,345637,394309,active
700000003653,Woodlands,Newtownabbey,54.77414392,-5.74624968,345080,394136,active
700000003654,Ballycarry Village,Newtownabbey,54.77324128,-5.75135111,344755,394025,active
700000003655,Main Street,Newtownabbey,54.77177625,-5.75084181,344793,393863,active
700000003656,Milltown,Newtownabbey,54.76205443,-5.75229789,344734,392778,active
700000003657,84-92 Marshallstown Road,Newtownabbey,54.74585352,-5.78004988,343005,390918,active
700000003658,Thralcot Link,Newtownabbey,54.74410149,-5.79038065,342346,390702,active
700000003659,Copperwood Road,Newtownabbey,54.74250206,-5.79481624,342066,390515,active
700000003660,Bradford Heights,Newtownabbey,54.74030478,-5.80047967,341709,390259,active
700000003661,Sullatober Road,Newtownabbey,54.73667583,-5.80797454,341239,389840,active
700000003662,Red Brae Road,Newtownabbey,54.73534479,-5.81088796,341056,389686,active
700000003663,Milebush Corner,Newtownabbey,54.7348723,-5.81408102,340852,389627,active
700000003664,Berkeley Road,Newtownabbey,54.73452415,-5.81869582,340556,389579,active
700000003665,Windslow Heights,Newtownabbey,54.73444558,-5.821821,340355,389564,active
700000003666,Meadow Hill,Newtownabbey,54.73385561,-5.8264952,340056,389489,active
700000003667,Hillview,Newtownabbey,54.73217365,-5.83291997,339648,389289,active
700000003668,Prospect Road,Newtownabbey,54.73147872,-5.83475808,339532,389208,active
700000003669,Upper Road,Newtownabbey,54.7259288,-5.83843826,339314,388583,active
700000003670,Knockmore Park,Newtownabbey,54.71065247,-5.85197591,338494,386856,active
700000003671,Downview Road,Newtownabbey,54.7061695,-5.86777566,337491,386326,active
700000003672,Greenisland Presbyterian Church,Newtownabbey,54.70349051,-5.8748515,337044,386014,active
700000003673,Lesley Chase,Newtownabbey,54.70274184,-5.87776089,336859,385925,active
700000003674,17-25 Upper Road,Newtownabbey,54.70110811,-5.88555676,336362,385728,active
700000003675,Farm Lodge,Newtownabbey,54.700856,-5.88758671,336232,385696,active
700000003676,Old Carrick Road,Newtownabbey,54.70019929,-5.89373328,335838,385611,active
700000003677,98-102 Old Carrick Road,Newtownabbey,54.69836446,-5.90087131,335384,385393,active
700000003678,Hedgelea,Newtownabbey,54.69706771,-5.90641422,335031,385238,active
700000003679,The Brambles,Newtownabbey,54.69644579,-5.91046395,334772,385161,active
700000003680,Oaklands,Newtownabbey,54.69624295,-5.91277018,334624,385134,active
700000003681,Monkstown Top Road,Newtownabbey,54.69557209,-5.91764436,334312,385050,active
700000003682,Lisbane  Avenue,Newtownabbey,54.69171912,-5.91773315,334319,384621,active
700000003683,Jordanstown Road,Newtownabbey,54.68929872,-5.91753141,334340,384352,active
700000003684,Straidwalk,Newtownabbey,54.73028753,-5.80946841,341165,389126,active
700000003685,Oakfield Church,Newtownabbey,54.73123481,-5.80769391,341276,389235,active
700000003686,Oakfield Primary School,Newtownabbey,54.73263427,-5.80757174,341279,389391,active
700000003687,Beechfield Close,Newtownabbey,54.73526908,-5.80769338,341262,389684,active
700000003688,Church Of Nazarene,Newtownabbey,54.73662868,-5.80586527,341375,389839,active
700000003689,Bessfield,Newtownabbey,54.73831954,-5.80446944,341459,390030,active
700000003690,Milebush Cottages,Newtownabbey,54.73439548,-5.81305086,340920,389576,active
700000003691,Oakland Park,Newtownabbey,54.73192928,-5.81231426,340976,389303,active
700000003692,Carrickfergus Grammar School,Newtownabbey,54.72908411,-5.81148951,341039,388988,active
700000003693,Carrickfergus Academy Senior Campus,Newtownabbey,54.72745045,-5.81058401,341103,388808,active
700000003694,Northlands,Newtownabbey,54.72576762,-5.81242895,340990,388617,active
700000003695,Sunnylands,Newtownabbey,54.72586286,-5.81521812,340810,388622,active
700000003696,Thorndale Square,Newtownabbey,54.72472253,-5.81625746,340747,388493,active
700000003697,Chichester Square,Newtownabbey,54.72335536,-5.81567902,340789,388342,active
700000003698,Sunnylands Roundabout,Newtownabbey,54.72194726,-5.81482343,340849,388187,active
700000003699,Bridewell Drive,Newtownabbey,54.72246104,-5.81093066,341098,388252,active
700000003700,Golf Club,Newtownabbey,54.73687759,-5.81516868,340775,389848,active
700000003701,Golf Club,Newtownabbey,54.72265042,-5.80848339,341255,388278,active
700000003702,Prince William Way,Newtownabbey,54.72059766,-5.80775599,341309,388051,active
700000003703,Victoria Street,Newtownabbey,54.71649381,-5.80887769,341251,387592,active
700000003704,Irish Gate,Newtownabbey,54.71506909,-5.81008749,341178,387431,active
700000003705,Lacken Walk,Newtownabbey,54.67534099,-5.91571883,334503,382802,active
700000003706,Lacken Gardens,Newtownabbey,54.6742409,-5.91653488,334454,382678,active
700000003707,Tulleevin Walk,Newtownabbey,54.67370411,-5.91823677,334346,382615,active
700000003708,Renagh Park,Newtownabbey,54.67312594,-5.92066938,334191,382546,active
700000003709,Altnacreeve Park,Newtownabbey,54.67241629,-5.92120175,334159,382466,active
700000003710,Glanroy Terrace,Newtownabbey,54.67143021,-5.92185674,334120,382355,active
700000003711,Doonbeg Drive,Newtownabbey,54.67052698,-5.92472431,333938,382249,active
700000003712,Old Grange Drive,Newtownabbey,54.72893872,-5.79504075,342099,389005,active
700000003713,Castle Road,Newtownabbey,54.72545668,-5.79181463,342319,388624,active
700000003714,Downshire Road,Newtownabbey,54.72649431,-5.79008158,342427,388743,active
700000003715,Alexander Road,Newtownabbey,54.72743815,-5.78961104,342454,388849,active
700000003716,Dromore Road,Newtownabbey,54.72916864,-5.78350855,342841,389054,active
700000003717,Grasmere Park,Newtownabbey,54.72751053,-5.77833623,343180,388880,active
700000003718,Castleburn,Newtownabbey,54.72890292,-5.77930021,343113,389033,active
700000003719,Dromore Road,Newtownabbey,54.72926614,-5.78294431,342877,389066,active
700000003720,Alexander Road,Newtownabbey,54.72734252,-5.78978701,342443,388838,active
700000003721,Castle Road,Newtownabbey,54.7252744,-5.79216606,342297,388603,active
700000003722,Victoria Road,Newtownabbey,54.72230435,-5.79189292,342325,388273,active
700000003723,Old Grange Drive,Newtownabbey,54.72832665,-5.79498085,342105,388937,active
700000003724,Ulidia School,Newtownabbey,54.72925393,-5.79705744,341968,389036,active
700000003725,Glenburn Manor,Newtownabbey,54.72811877,-5.80183857,341664,388900,active
700000003726,Longfield Gardens,Newtownabbey,54.69382499,-5.86425064,337760,384959,active
700000003727,Knockleigh Drive,Newtownabbey,54.69513271,-5.86605888,337639,385101,active
700000003728,Glassillan Grove,Newtownabbey,54.69689145,-5.86847959,337477,385292,active
700000003729,Glassillan Court Shops,Newtownabbey,54.69627756,-5.87035775,337358,385220,active
700000003730,Rossmore Green,Newtownabbey,54.69672018,-5.87304926,337183,385264,active
700000003731,Greenisland Estate,Newtownabbey,54.69601237,-5.87521148,337046,385181,active
700000003732,Glassillan Grove,Newtownabbey,54.69627787,-5.87190898,337258,385217,active
700000003733,Abbeyfield Sheltered Dwelling,Newtownabbey,54.69673182,-5.86962038,337404,385272,active
700000003734,Glassillan Grove,Newtownabbey,54.69666783,-5.86802594,337507,385268,active
700000003735,Knockleigh Drive,Newtownabbey,54.69466996,-5.86529207,337690,385051,active
700000003736,Longfield Gardens,Newtownabbey,54.69350967,-5.86369329,337797,384925,active
700000003737,2-10 Upper Station Road,Newtownabbey,54.70118786,-5.8741962,337094,385759,active
700000003738,Greenisland Train Station [bus stop],Newtownabbey,54.70023849,-5.87181018,337251,385658,active
700000003739,105-113 Station Road,Newtownabbey,54.69810336,-5.86995183,337378,385424,active
700000003740,Belfast High School Campus [bus stop],Newtownabbey,54.6862011,-5.87522793,337078,384089,active
700000003741,Langley Hall,Newtownabbey,54.68505583,-5.87755196,336932,383957,active
700000003742,Northcott Shopping Centre,Newtownabbey,54.67730181,-5.96391615,331388,382929,active
700000003743,Queens Park,Newtownabbey,54.67745419,-5.96015634,331630,382953,active
700000003744,Main Street,Newtownabbey,54.7717163,-5.75100055,344783,393856,active
700000003745,West Street,Newtownabbey,54.77347984,-5.75161764,344737,394051,active
700000003746,Dalways Bawn Road,Newtownabbey,54.7470228,-5.76154926,344192,391086,active
700000003747,Jennings Park,Belfast Metro Ops,54.68989182,-5.91335992,334607,384426,active
700000003748,Hollybank Court,Belfast Metro Ops,54.68887237,-5.91051198,334794,384318,active
700000003749,Hollybank Primary School,Belfast Metro Ops,54.68690276,-5.90831791,334942,384103,active
700000003750,Seagoe Gardens,Belfast Metro Ops,54.68553911,-5.90635649,335073,383955,active
700000003751,Hollybank Way,Belfast Metro Ops,54.68431571,-5.90575265,335116,383820,active
700000003752,Devenish Drive,Belfast Metro Ops,54.68408003,-5.90615248,335091,383793,active
700000003753,Seagoe Gardens,Belfast Metro Ops,54.68576152,-5.90674825,335047,383979,active
700000003754,Hollybank Primary School,Belfast Metro Ops,54.68739699,-5.9093626,334873,384156,active
700000003755,Hollybank Court,Belfast Metro Ops,54.68884811,-5.91066832,334784,384315,active
700000003756,Ulster University Jordanstown,Newtownabbey,54.68621326,-5.88568003,336404,384070,active
700000003757,Three Mile Water,Newtownabbey,54.69116634,-5.92899089,333595,384538,active
700000003758,Woodford Road,Newtownabbey,54.69372921,-5.93754659,333035,384807,active
700000003759,Christine Park,Newtownabbey,54.69233406,-5.94427144,332606,384639,active
700000003760,Beechgrove Drive,Newtownabbey,54.68999506,-5.94939935,332283,384369,active
700000003761,Mossley Crescent,Newtownabbey,54.69501401,-5.95184519,332109,384923,active
700000003762,Mossley Mill,Newtownabbey,54.69589626,-5.95088553,332168,385023,active
700000003763,Hazelburn,Newtownabbey,54.69053564,-5.94842598,332344,384431,active
700000003764,Glenkyle Park,Newtownabbey,54.69126347,-5.94683823,332444,384515,active
700000003765,Mossley Primary School,Newtownabbey,54.6923895,-5.9443617,332600,384645,active
700000003766,Ravendale,Newtownabbey,54.69374203,-5.94147027,332782,384801,active
700000003767,Altnacreeve Park,Newtownabbey,54.67233629,-5.92125234,334156,382457,active
700000003768,Rathfern Way,Newtownabbey,54.6747933,-5.93041369,333557,382713,active
700000003769,Rathfern Way,Newtownabbey,54.67372899,-5.91863859,334320,382617,active
700000003770,Lacken Gardens,Newtownabbey,54.67479169,-5.91669272,334442,382739,active
700000003771,Lacken Walk,Newtownabbey,54.6754392,-5.91568279,334505,382813,active
700000003772,Rathcoole Drive,Belfast Metro Ops,54.6588946,-5.91183421,334808,380979,active
700000003773,Armoy Gardens,Belfast Metro Ops,54.6600411,-5.91527803,334582,381100,active
700000003774,Avonlea Gardens,Belfast Metro Ops,54.66191693,-5.91620488,334516,381307,active
700000003775,Belmore Gardens,Belfast Metro Ops,54.66324264,-5.91805896,334392,381451,active
700000003776,Clonbeg Drive,Belfast Metro Ops,54.66164408,-5.92124053,334192,381267,active
700000003777,Clonmore Walk,Belfast Metro Ops,54.66250049,-5.9255986,333908,381354,active
700000003778,West Crescent,Belfast Metro Ops,54.66307528,-5.92978517,333636,381410,active
700000003779,Bridge Street,Newtownabbey,54.60045176,-5.92776479,333972,374444,active
700000003780,Bridge Street,Newtownabbey,54.60030233,-5.92795809,333960,374427,active
700000003781,Carnreagh Bend,Belfast Metro Ops,54.66415618,-5.92889319,333690,381532,active
700000003782,Rathcoole Primary School,Belfast Metro Ops,54.66727384,-5.92836248,333714,381880,active
700000003783,Rathcoole Leisure Park,Belfast Metro Ops,54.66861009,-5.92454305,333956,382036,active
700000003784,Derrycoole Walk,Belfast Metro Ops,54.66893887,-5.92013927,334239,382081,active
700000003785,Eastway,Belfast Metro Ops,54.66797923,-5.91710354,334438,381980,active
700000003786,Rathmullan Drive,Belfast Metro Ops,54.66588529,-5.91603268,334514,381749,active
700000003787,Rathmullan Drive,Belfast Metro Ops,54.66578157,-5.9162705,334499,381737,active
700000003788,Green End,Belfast Metro Ops,54.66595498,-5.91433954,334623,381760,active
700000003789,Green End,Belfast Metro Ops,54.66595454,-5.91483558,334591,381759,active
700000003790,Eastway,Belfast Metro Ops,54.66789265,-5.91729399,334426,381970,active
700000003791,Derrycoole Park,Belfast Metro Ops,54.66894778,-5.91961176,334273,382083,active
700000003792,Braden Glen,Belfast Metro Ops,54.66829386,-5.92548927,333896,381999,active
700000003793,Rathcoole Primary School,Belfast Metro Ops,54.66732582,-5.92772429,333755,381887,active
700000003794,Carnreagh Bend,Belfast Metro Ops,54.66434918,-5.92861987,333707,381554,active
700000003795,White Church,Newtownabbey,54.70025459,-5.92086401,334089,385565,active
700000003796,Monkstown Baptist Church,Belfast Metro Ops,54.6898033,-5.91030904,334804,384422,active
700000003797,White Church,Belfast Metro Ops,54.68978687,-5.91561422,334462,384410,active
700000003798,White Church,Belfast Metro Ops,54.68989237,-5.91652389,334403,384420,active
700000003799,Abbey Community College,Newtownabbey,54.6900909,-5.91814225,334298,384439,active
700000003800,Loughview Terrace,Newtownabbey,54.68120585,-5.90985144,334862,383466,active
700000003801,Glenville Park,Newtownabbey,54.6775458,-5.89927898,335556,383079,active
700000003802,Glendun Court,Newtownabbey,54.67767981,-5.89975272,335525,383093,active
700000003803,Abbeyhill Road,Newtownabbey,54.68076281,-5.90864921,334941,383419,active
700000003804,Clonmore Walk,Belfast Metro Ops,54.66252317,-5.92534945,333924,381357,active
700000003805,Rathcoole Diamond,Belfast Metro Ops,54.66394802,-5.91727888,334440,381531,active
700000003806,Rathcoole Youth Centre,Belfast Metro Ops,54.6634695,-5.91662138,334484,381479,active
700000003807,Avonlea Gardens,Belfast Metro Ops,54.66202146,-5.91601354,334528,381319,active
700000003808,Armoy Gardens,Belfast Metro Ops,54.66008466,-5.91519831,334587,381105,active
700000003809,Rathcoole Drive,Belfast Metro Ops,54.6589857,-5.91190702,334803,380989,active
700000003810,Dominican College Fortwilliam,Belfast Metro Ops,54.62847068,-5.93219402,333594,377554,active
700000003811,Cypress Crescent,Bangor,54.6356171,-5.53984818,358900,379166,active
700000003812,Monaghan Street,Newry,54.1772522,-6.3444107,308153,326626,active
700000003813,Camlough Road,Newry,54.18082764,-6.35078043,307730,327015,active
